,locus,symbol,ncbi,metadata_idx,semisup_idx,iml1515_idx,precise1k_idx
4075,b3868,glnG,['NC_000913.3_cds_NP_418304.1_3798'],[],3575,-1,3829
4076,b3869,glnL,['NC_000913.3_cds_NP_418305.1_3799'],[],3576,-1,3830
4077,b3870,glnA,['NC_000913.3_cds_NP_418306.1_3800'],[],3577,1309,3831
4078,b3871,bipA,['NC_000913.3_cds_YP_026274.1_3801'],[],3578,-1,3832
4079,b3872,yihL,['NC_000913.3_cds_NP_418308.1_3802'],[],3579,-1,3833
4080,b3873,yihM,['NC_000913.3_cds_NP_418309.1_3803'],[],3580,-1,3834
4081,b3874,yihN,['NC_000913.3_cds_NP_418310.1_3804'],[],3581,-1,3835
4082,b3875,ompL,['NC_000913.3_cds_NP_418311.1_3805'],[],3582,1310,3836
4083,b3876,yihO,['NC_000913.3_cds_YP_026275.1_3806'],[],3583,1311,3837
4084,b3877,yihP,['NC_000913.3_cds_NP_418313.4_3807'],[],3584,1312,3838
4085,b3878,yihQ,['NC_000913.3_cds_NP_418314.1_3808'],[],3585,1313,3839
4086,b3879,yihR,['NC_000913.3_cds_NP_418315.3_3809'],[],3586,-1,3840
4087,b3880,yihS,['NC_000913.3_cds_NP_418316.4_3810'],[],3587,1314,3841
4088,b3881,yihT,['NC_000913.3_cds_NP_418317.1_3811'],[],3588,1315,3842
4089,b3882,yihU,['NC_000913.3_cds_NP_418318.1_3812'],[],3589,1316,3843
4090,b3883,yihV,['NC_000913.3_cds_NP_418319.2_3813'],[],3590,1317,3844
4091,b3884,csqR,['NC_000913.3_cds_NP_418320.2_3814'],[],3591,-1,3845
4092,b3885,yihX,['NC_000913.3_cds_NP_418321.4_3815'],[],3592,1318,3846
4093,b3886,yihY,['NC_000913.3_cds_NP_418322.1_3816'],[],3593,-1,3847
4094,b3887,dtd,['NC_000913.3_cds_NP_418323.1_3817'],[],3594,-1,3848
4095,b3888,fabY,['NC_000913.3_cds_NP_418324.1_3818'],[],3595,-1,3849
4096,b3889,yiiE,['NC_000913.3_cds_NP_418325.4_3819'],[],-1,-1,3850
4097,b3890,yiiF,['NC_000913.3_cds_NP_418326.2_3820'],[],3596,-1,3851
4098,b3891,fdhE,['NC_000913.3_cds_NP_418327.1_3821'],[],3597,-1,3852
4099,b3892,fdoI,['NC_000913.3_cds_NP_418328.1_3822'],[],3598,1319,3853
4100,b3893,fdoH,['NC_000913.3_cds_NP_418329.1_3823'],[],3599,1320,3854
4101,b3894,fdoG,['NC_000913.3_cds_NP_418330.1_3824'],[],3600,1321,3855
4102,b3895,fdhD,['NC_000913.3_cds_NP_418331.1_3825'],[],3601,-1,3856
4103,b3896,yiiG,['NC_000913.3_cds_NP_418332.1_3826'],[],3602,-1,3857
4104,b3897,frvR,['NC_000913.3_cds_NP_418333.1_3827'],[],3603,-1,3858
4105,b3898,frvX,['NC_000913.3_cds_NP_418334.1_3828'],[],3604,-1,3859
4106,b3899,frvB,['NC_000913.3_cds_NP_418335.4_3829'],[],3605,-1,3860
4107,b3900,frvA,['NC_000913.3_cds_NP_418336.1_3830'],[],3606,-1,3861
4108,b3901,rhaM,['NC_000913.3_cds_NP_418337.1_3831'],[],3607,-1,3862
4109,b3902,rhaD,['NC_000913.3_cds_NP_418338.1_3832'],[],3608,1322,3863
4110,b3903,rhaA,['NC_000913.3_cds_YP_026276.1_3833'],[],3609,1323,3864
4111,b3904,rhaB,['NC_000913.3_cds_NP_418340.1_3834'],[],3610,1324,3865
4112,b3905,rhaS,['NC_000913.3_cds_NP_418341.1_3835'],[],3611,-1,3866
4113,b3906,rhaR,['NC_000913.3_cds_NP_418342.2_3836'],[],3612,-1,3867
4114,b3907,rhaT,['NC_000913.3_cds_NP_418343.1_3837'],[],3613,1325,3868
4115,b3908,sodA,['NC_000913.3_cds_NP_418344.3_3838'],[],3614,1326,3869
4116,b3909,kdgT,['NC_000913.3_cds_NP_418345.2_3839'],[],3615,1327,3870
4117,b3910,yiiM,['NC_000913.3_cds_NP_418346.2_3840'],[],3616,-1,3871
4118,b3911,cpxA,['NC_000913.3_cds_NP_418347.1_3841'],[],3617,-1,3872
4119,b3912,cpxR,['NC_000913.3_cds_NP_418348.1_3842'],[],3618,-1,3873
4120,b4484,cpxP,['NC_000913.3_cds_YP_026277.1_3843'],[],3619,-1,3874
4121,b4716,cpxQ,[],[],-1,-1,-1
4122,b3915,fieF,['NC_000913.3_cds_NP_418350.1_3844'],[],3620,1328,3875
4123,b3916,pfkA,['NC_000913.3_cds_NP_418351.1_3845'],[],3621,1329,3876
4124,b3917,sbp,['NC_000913.3_cds_NP_418352.1_3846'],[],3622,1330,3877
4125,b3918,cdh,['NC_000913.3_cds_NP_418353.1_3847'],[],3623,1331,3878
4126,b3919,tpiA,['NC_000913.3_cds_NP_418354.1_3848'],[],3624,1332,3879
4127,b3920,yiiQ,['NC_000913.3_cds_NP_418355.1_3849'],[],3625,-1,3880
4128,b3921,yiiR,['NC_000913.3_cds_NP_418356.1_3850'],[],3626,-1,3881
4129,b3922,yiiS,['NC_000913.3_cds_NP_418357.1_3851'],[],3627,-1,3882
4130,b3923,uspD,['NC_000913.3_cds_NP_418358.1_3852'],[],3628,-1,3883
4131,b3924,fpr,['NC_000913.3_cds_NP_418359.1_3853'],[],-1,1333,3884
4132,b3925,glpX,['NC_000913.3_cds_NP_418360.1_3854'],[],3629,1334,3885
4133,b3926,glpK,['NC_000913.3_cds_NP_418361.1_3855'],[],3630,1335,3886
4134,b3927,glpF,['NC_000913.3_cds_NP_418362.1_3856'],[],3631,1336,3887
4135,b3928,zapB,['NC_000913.3_cds_NP_418363.1_3857'],[],3632,-1,3888
4136,b3929,rraA,['NC_000913.3_cds_NP_418364.1_3858'],[],3633,-1,3889
4137,b3930,menA,['NC_000913.3_cds_NP_418365.1_3859'],[],3634,1337,3890
4138,b3931,hslU,['NC_000913.3_cds_NP_418366.1_3860'],[],3635,-1,3891
4139,b3932,hslV,['NC_000913.3_cds_NP_418367.1_3861'],[],3636,-1,3892
4140,b3933,ftsN,['NC_000913.3_cds_NP_418368.1_3862'],[],3637,-1,3893
4141,b3934,cytR,['NC_000913.3_cds_NP_418369.1_3863'],[],3638,-1,3894
4142,b3935,priA,['NC_000913.3_cds_NP_418370.1_3864'],[],3639,-1,3895
4143,b3936,rpmE,['NC_000913.3_cds_NP_418371.1_3865'],[],3640,-1,3896
4144,b3937,yiiX,['NC_000913.3_cds_NP_418372.1_3866'],[],3641,-1,3897
4145,b3938,metJ,['NC_000913.3_cds_NP_418373.1_3867'],[],3642,-1,3898
4146,b3939,metB,['NC_000913.3_cds_NP_418374.1_3868'],[],3643,1338,3899
4147,b3940,metL,['NC_000913.3_cds_NP_418375.1_3869'],[],3644,1339,3900
4148,b3941,metF,['NC_000913.3_cds_NP_418376.1_3870'],[],3645,1340,3901
4149,b3942,katG,['NC_000913.3_cds_NP_418377.1_3871'],[],3646,1341,3902
4150,b3943,yijE,['NC_000913.3_cds_NP_418378.4_3872'],[],3647,1342,3903
4151,b3944,yijF,['NC_000913.3_cds_NP_418379.1_3873'],[],3648,-1,3904
4152,b3945,gldA,['NC_000913.3_cds_NP_418380.4_3874'],[],3649,1343,3905
4153,b3946,fsaB,['NC_000913.3_cds_NP_418381.1_3875'],[],3650,1344,3906
4154,b3947,ptsA,['NC_000913.3_cds_YP_026278.1_3876'],[],3651,-1,3907
4155,b3949,frwC,['NC_000913.3_cds_NP_418384.1_3877'],[],3652,-1,3908
4156,b3950,frwB,['NC_000913.3_cds_NP_418385.1_3878'],[],3653,-1,3909
4157,b3951,pflD,['NC_000913.3_cds_NP_418386.1_3879'],[],3654,1345,3910
4158,b3952,pflC,['NC_000913.3_cds_NP_418387.3_3880'],[],3655,1346,3911
4159,b3953,frwD,['NC_000913.3_cds_NP_418388.1_3881'],[],3656,-1,3912
4160,b3954,yijO,['NC_000913.3_cds_NP_418389.1_3882'],[],3657,-1,3913
4161,b3955,eptC,['NC_000913.3_cds_NP_418390.1_3883'],[],3658,-1,3914
4162,b3956,ppc,['NC_000913.3_cds_NP_418391.1_3884'],[],3659,1347,3915
4163,b3957,argE,['NC_000913.3_cds_NP_418392.1_3885'],[],3660,1348,3916
4164,b3958,argC,['NC_000913.3_cds_NP_418393.1_3886'],[],3661,1349,3917
4165,b3959,argB,['NC_000913.3_cds_NP_418394.3_3887'],[],3662,1350,3918
4166,b3960,argH,['NC_000913.3_cds_NP_418395.1_3888'],[],3663,1351,3919
4167,b4458,oxyS,[],[],-1,-1,-1
4168,b3961,oxyR,['NC_000913.3_cds_NP_418396.1_3889'],[],3664,-1,3920
4169,b3962,sthA,['NC_000913.3_cds_NP_418397.2_3890'],[],3665,1352,3921
4170,b3963,fabR,['NC_000913.3_cds_NP_418398.3_3891'],[],3666,-1,3922
4171,b3964,yijD,['NC_000913.3_cds_NP_418399.1_3892'],[],3667,-1,3923
4172,b3965,trmA,['NC_000913.3_cds_NP_418400.1_3893'],[],3668,-1,3924
4173,b3966,btuB,['NC_000913.3_cds_NP_418401.1_3894'],[],3669,1353,3925
4174,b3967,murI,['NC_000913.3_cds_NP_418402.2_3895'],[],3670,1354,3926
4175,b3968,rrsB,[],[],-1,-1,-1
4176,b3969,gltT,[],[],-1,-1,-1
4177,b3970,rrlB,[],[],-1,-1,-1
4178,b3971,rrfB,[],[],-1,-1,-1
4179,b3972,murB,['NC_000913.3_cds_NP_418403.1_3896'],[],3671,1355,3927
4180,b3973,birA,['NC_000913.3_cds_NP_418404.1_3897'],[],3672,-1,3928
4181,b3974,coaA,['NC_000913.3_cds_NP_418405.1_3898'],[],3673,1356,3929
4182,b3976,thrU,[],[],-1,-1,-1
4183,b3977,tyrU,[],[],-1,-1,-1
4184,b3978,glyT,[],[],-1,-1,-1
4185,b3979,thrT,[],[],-1,-1,-1
4186,b3980,tufB,['NC_000913.3_cds_NP_418407.1_3899'],[],3674,-1,3930
4187,b3981,secE,['NC_000913.3_cds_NP_418408.1_3900'],[],3675,-1,3931
4188,b3982,nusG,['NC_000913.3_cds_NP_418409.1_3901'],[],3676,-1,3932
4189,b3983,rplK,['NC_000913.3_cds_NP_418410.1_3902'],[],3677,-1,3933
4190,b3984,rplA,['NC_000913.3_cds_NP_418411.1_3903'],[],3678,-1,3934
4191,b3985,rplJ,['NC_000913.3_cds_NP_418412.1_3904'],[],3679,-1,3935
4192,b3986,rplL,['NC_000913.3_cds_NP_418413.1_3905'],[],3680,-1,3936
4193,b3987,rpoB,['NC_000913.3_cds_NP_418414.1_3906'],[],3681,-1,3937
4194,b3988,rpoC,['NC_000913.3_cds_NP_418415.1_3907'],[],3682,-1,3938
4195,b3989,yjaZ,['NC_000913.3_cds_NP_418416.1_3908'],[],3683,-1,3939
4196,b4691,sroH,[],[],-1,-1,-1
4197,b3990,thiH,['NC_000913.3_cds_NP_418417.1_3909'],[],3684,1357,3940
4198,b3991,thiG,['NC_000913.3_cds_NP_418418.2_3910'],[],3685,1358,3941
4199,b4407,thiS,['NC_000913.3_cds_YP_026279.1_3911'],[],3686,1500,3942
4200,b3992,thiF,['NC_000913.3_cds_NP_418420.4_3912'],[],3687,1359,3943
4201,b3993,thiE,['NC_000913.3_cds_NP_418421.1_3913'],[],3688,1360,3944
4202,b3994,thiC,['NC_000913.3_cds_NP_418422.1_3914'],[],3689,1361,3945
4203,b3995,rsd,['NC_000913.3_cds_NP_418423.1_3915'],[],3690,-1,3946
4204,b3996,nudC,['NC_000913.3_cds_YP_026280.1_3916'],[],3691,1362,3947
4205,b3997,hemE,['NC_000913.3_cds_NP_418425.1_3917'],[],3692,1363,3948
4206,b3998,nfi,['NC_000913.3_cds_NP_418426.2_3918'],[],3693,-1,3949
4207,b3999,yjaG,['NC_000913.3_cds_NP_418427.1_3919'],[],3694,-1,3950
4208,b4000,hupA,['NC_000913.3_cds_NP_418428.1_3920'],[],3695,-1,3951
4209,b4001,yjaH,['NC_000913.3_cds_NP_418429.1_3921'],[],3696,-1,3952
4210,b4002,zraP,['NC_000913.3_cds_NP_418430.2_3922'],[],-1,-1,3953
4211,b4003,zraS,['NC_000913.3_cds_NP_418431.1_3923'],[],3697,-1,3954
4212,b4004,zraR,['NC_000913.3_cds_NP_418432.1_3924'],[],3698,-1,3955
4213,b4005,purD,['NC_000913.3_cds_NP_418433.1_3925'],[],3699,1364,3956
4214,b4006,purH,['NC_000913.3_cds_NP_418434.1_3926'],[],3700,1365,3957
4215,b4007,rrsE,[],[],-1,-1,-1
4216,b4008,gltV,[],[],-1,-1,-1
4217,b4009,rrlE,[],[],-1,-1,-1
4218,b4010,rrfE,[],[],-1,-1,-1
4219,b4011,yjaA,['NC_000913.3_cds_NP_418435.1_3927'],[],3701,-1,3958
4220,b4012,yjaB,['NC_000913.3_cds_NP_418436.1_3928'],[],3702,-1,3959
4221,b4013,metA,['NC_000913.3_cds_NP_418437.1_3929'],[],3703,1366,3960
4222,b4014,aceB,['NC_000913.3_cds_NP_418438.1_3930'],[],3704,1367,3961
4223,b4015,aceA,['NC_000913.3_cds_NP_418439.1_3931'],[],3705,1368,3962
4224,b4016,aceK,['NC_000913.3_cds_NP_418440.1_3932'],[],3706,-1,3963
4225,b4830,aceK-int,[],[],-1,-1,-1
4226,b4017,arpA,['NC_000913.3_cds_NP_418441.1_3933'],[],3707,-1,3964
4227,b4018,iclR,['NC_000913.3_cds_NP_418442.2_3934'],[],3708,-1,3965
4228,b4019,metH,['NC_000913.3_cds_NP_418443.1_3935'],[],3709,1369,3966
4229,b4020,yjbB,['NC_000913.3_cds_NP_418444.1_3936'],[],3710,1370,3967
4230,b4021,pepE,['NC_000913.3_cds_NP_418445.1_3937'],[],3711,-1,3968
4231,b4022,rluF,['NC_000913.3_cds_NP_418446.1_3938'],[],3712,-1,3969
4232,b4023,yjbD,['NC_000913.3_cds_NP_418447.1_3939'],[],3713,-1,3970
4233,b4024,lysC,['NC_000913.3_cds_NP_418448.1_3940'],[],3714,1371,3971
4234,b4025,pgi,['NC_000913.3_cds_NP_418449.1_3941'],[],3715,1372,3972
4235,b4026,yjbE,['NC_000913.3_cds_NP_418450.1_3942'],[],3716,-1,3973
4236,b4027,yjbF,['NC_000913.3_cds_NP_418451.4_3943'],[],-1,-1,3974
4237,b4028,yjbG,['NC_000913.3_cds_NP_418452.1_3944'],[],3717,-1,3975
4238,b4029,yjbH,['NC_000913.3_cds_NP_418453.1_3945'],[],3718,-1,3976
4239,b4620,yjbT,['NC_000913.3_cds_YP_001165332.1_3946'],[],-1,-1,3977
4240,b4030,psiE,['NC_000913.3_cds_NP_418454.1_3947'],[],3719,-1,3978
4241,b4031,xylE,['NC_000913.3_cds_NP_418455.1_3948'],[],3720,1373,3979
4242,b4807,malH,[],[],-1,-1,-1
4243,b4032,malG,['NC_000913.3_cds_NP_418456.1_3949'],[],3721,1374,3980
4244,b4033,malF,['NC_000913.3_cds_NP_418457.1_3950'],[],3722,1375,3981
4245,b4034,malE,['NC_000913.3_cds_NP_418458.1_3951'],[],3723,1376,3982
4246,b4035,malK,['NC_000913.3_cds_NP_418459.1_3952'],[],3724,1377,3983
4247,b4036,lamB,['NC_000913.3_cds_NP_418460.1_3953'],[],3725,1378,3984
4248,b4037,malM,['NC_000913.3_cds_NP_418461.1_3954'],[],3726,-1,3985
4249,b4038,yjbI,[],[],3727,-1,3986
4250,b4039,ubiC,['NC_000913.3_cds_NP_418463.4_3955'],[],3728,1379,3987
4251,b4040,ubiA,['NC_000913.3_cds_NP_418464.1_3956'],[],3729,1380,3988
4252,b4041,plsB,['NC_000913.3_cds_NP_418465.4_3957'],[],3730,1381,3989
4253,b4042,dgkA,['NC_000913.3_cds_NP_418466.1_3958'],[],3731,1382,3990
4254,b4043,lexA,['NC_000913.3_cds_NP_418467.1_3959'],[],3733,-1,3991
4255,b4044,dinF,['NC_000913.3_cds_NP_418468.3_3960'],[],3734,-1,3992
4256,b4045,yjbJ,['NC_000913.3_cds_NP_418469.1_3961'],[],3735,-1,3993
4257,b4046,zur,['NC_000913.3_cds_NP_418470.4_3962'],[],3736,-1,3994
4258,b4047,yjbL,['NC_000913.3_cds_NP_418471.1_3963'],[],3737,-1,3995
4259,b4048,yjbM,['NC_000913.3_cds_NP_418472.1_3964'],[],3738,-1,3996
4260,b4049,dusA,['NC_000913.3_cds_NP_418473.3_3965'],[],-1,-1,3997
4261,b4050,pspG,['NC_000913.3_cds_NP_418474.4_3966'],[],3739,-1,3998
4262,b4758,pspH,[],[],-1,-1,-1
4263,b4051,qorA,['NC_000913.3_cds_NP_418475.1_3967'],[],3740,-1,3999
4264,b4052,dnaB,['NC_000913.3_cds_NP_418476.1_3968'],[],3741,-1,4000
4265,b4053,alr,['NC_000913.3_cds_NP_418477.1_3969'],[],3742,1383,4001
4266,b4054,tyrB,['NC_000913.3_cds_NP_418478.1_3970'],[],3743,1384,4002
4267,b4621,yjbS,['NC_000913.3_cds_YP_001165333.1_3971'],[],-1,-1,4003
4268,b4055,aphA,['NC_000913.3_cds_NP_418479.1_3972'],[],3744,1385,4004
4269,b4056,yjbQ,['NC_000913.3_cds_NP_418480.1_3973'],[],3745,-1,4005
4270,b4057,yjbR,['NC_000913.3_cds_NP_418481.1_3974'],[],3746,-1,4006
4271,b4058,uvrA,['NC_000913.3_cds_NP_418482.1_3975'],[],3747,-1,4007
4272,b4059,ssb,['NC_000913.3_cds_NP_418483.1_3976'],[],3748,-1,4008
4273,b4060,yjcB,['NC_000913.3_cds_NP_418484.4_3977'],[],3749,-1,4009
4274,b4061,pdeC,['NC_000913.3_cds_NP_418485.1_3978'],[],3750,-1,4010
4275,b4062,soxS,['NC_000913.3_cds_NP_418486.1_3979'],[],3751,-1,4011
4276,b4063,soxR,['NC_000913.3_cds_NP_418487.1_3980'],[],3753,-1,4012
4277,b4459,ryjA,[],[],-1,-1,-1
4278,b4064,ghxP,['NC_000913.3_cds_NP_418488.1_3981'],[],3754,1386,4013
4279,b4065,yjcE,['NC_000913.3_cds_NP_418489.1_3982'],[],3755,-1,4014
4280,b4066,yjcF,['NC_000913.3_cds_NP_418490.1_3983'],[],3756,-1,4015
4281,b4067,actP,['NC_000913.3_cds_NP_418491.1_3984'],[],3757,1387,4016
4282,b4068,yjcH,['NC_000913.3_cds_NP_418492.1_3985'],[],3758,-1,4017
4283,b4069,acs,['NC_000913.3_cds_NP_418493.1_3986'],[],3759,1388,4018
4284,b4821,ytcB,['NC_000913.3_cds_YP_010283918.1_3987'],[],-1,-1,-1
4285,b4070,nrfA,['NC_000913.3_cds_NP_418494.1_3988'],[],3760,1389,4019
4286,b4071,nrfB,['NC_000913.3_cds_NP_418495.2_3989'],[],3761,1390,4020
4287,b4072,nrfC,['NC_000913.3_cds_NP_418496.1_3990'],[],3762,1391,4021
4288,b4073,nrfD,['NC_000913.3_cds_NP_418497.1_3991'],[],3763,1392,4022
4289,b4074,nrfE,['NC_000913.3_cds_NP_418498.1_3992'],[],3764,-1,4023
4290,b4075,nrfF,['NC_000913.3_cds_NP_418499.1_3993'],[],3765,-1,4024
4291,b4076,nrfG,['NC_000913.3_cds_NP_418500.1_3994'],[],3766,-1,4025
4292,b4077,gltP,['NC_000913.3_cds_NP_418501.1_3995'],[],3767,1393,4026
4293,b4078,yjcO,['NC_000913.3_cds_NP_418502.1_3996'],[],3768,-1,4027
4294,b4079,fdhF,['NC_000913.3_cds_NP_418503.1_3997'],[],3769,1394,4028
4295,b4080,mdtP,['NC_000913.3_cds_NP_418504.1_3998'],[],3770,-1,4029
4296,b4081,mdtO,['NC_000913.3_cds_NP_418505.2_3999'],[],3771,-1,4030
4297,b4082,mdtN,['NC_000913.3_cds_NP_418506.1_4000'],[],3772,-1,4031
4298,b4622,ytcA,['NC_000913.3_cds_YP_001165334.1_4001'],[],-1,-1,4032
4299,b4083,yjcS,['NC_000913.3_cds_NP_418507.2_4002'],[],3773,-1,4033
4300,b4084,alsK,['NC_000913.3_cds_NP_418508.1_4003'],[],3774,1395,4034
4301,b4085,alsE,['NC_000913.3_cds_NP_418509.1_4004'],[],3775,1396,4035
4302,b4086,alsC,['NC_000913.3_cds_NP_418510.1_4005'],[],3776,1397,4036
4303,b4087,alsA,['NC_000913.3_cds_NP_418511.1_4006'],[],3777,1398,4037
4304,b4088,alsB,['NC_000913.3_cds_NP_418512.1_4007'],[],-1,1399,4038
4305,b4089,alsR,['NC_000913.3_cds_NP_418513.4_4008'],[],3778,-1,4039
4306,b4090,rpiB,['NC_000913.3_cds_NP_418514.1_4009'],[],3779,1400,4040
4307,b4487,yjdP,['NC_000913.3_cds_YP_026281.1_4010'],[],-1,-1,4041
4308,b4092,phnP,['NC_000913.3_cds_NP_418516.1_4011'],[],3780,1401,4042
4309,b4093,phnO,['NC_000913.3_cds_NP_418517.1_4012'],[],3781,1402,4043
4310,b4094,phnN,['NC_000913.3_cds_NP_418518.1_4013'],[],3782,1403,4044
4311,b4095,phnM,['NC_000913.3_cds_NP_418519.1_4014'],[],3783,1404,4045
4312,b4096,phnL,['NC_000913.3_cds_NP_418520.1_4015'],[],3784,1405,4046
4313,b4097,phnK,['NC_000913.3_cds_YP_026282.1_4016'],[],3785,-1,4047
4314,b4098,phnJ,['NC_000913.3_cds_NP_418522.1_4017'],[],-1,1406,4048
4315,b4099,phnI,['NC_000913.3_cds_NP_418523.1_4018'],[],3786,1407,4049
4316,b4100,phnH,['NC_000913.3_cds_NP_418524.1_4019'],[],3787,1408,4050
4317,b4101,phnG,['NC_000913.3_cds_NP_418525.1_4020'],[],3788,1409,4051
4318,b4102,phnF,['NC_000913.3_cds_NP_418526.1_4021'],[],3789,-1,4052
4319,b4583,phnE,[],[],3790,-1,4053
4320,b4105,phnD,['NC_000913.3_cds_NP_418529.1_4022'],[],3791,1411,4054
4321,b4106,phnC,['NC_000913.3_cds_NP_418530.1_4023'],[],3792,1412,4055
4322,b4107,yjdN,['NC_000913.3_cds_NP_418531.1_4024'],[],3793,-1,4056
4323,b4108,yjdM,['NC_000913.3_cds_NP_418532.1_4025'],[],3794,-1,4057
4324,b4109,rdcA,['NC_000913.3_cds_NP_418533.1_4026'],[],3795,-1,4058
4325,b4110,rdcB,['NC_000913.3_cds_NP_418534.4_4027'],[],3796,-1,4059
4326,b4111,proP,['NC_000913.3_cds_NP_418535.1_4028'],[],3797,1413,4060
4327,b4703,pmrR,['NC_000913.3_cds_YP_004831120.1_4029'],[],-1,-1,4061
4328,b4112,basS,['NC_000913.3_cds_NP_418536.1_4030'],[],3798,-1,4062
4329,b4113,basR,['NC_000913.3_cds_NP_418537.1_4031'],[],3799,-1,4063
4330,b4114,eptA,['NC_000913.3_cds_NP_418538.2_4032'],[],3800,-1,4064
4331,b4115,adiC,['NC_000913.3_cds_NP_418539.1_4033'],[],3801,1414,4065
4332,b4116,adiY,['NC_000913.3_cds_NP_418540.1_4034'],[],3802,-1,4066
4333,b4117,adiA,['NC_000913.3_cds_NP_418541.2_4035'],[],3803,1415,4067
4334,b4118,melR,['NC_000913.3_cds_NP_418542.1_4036'],[],3804,-1,4068
4335,b4119,melA,['NC_000913.3_cds_NP_418543.1_4037'],[],3805,1416,4069
4336,b4120,melB,['NC_000913.3_cds_NP_418544.2_4038'],[],3806,1417,4070
4337,b4121,yjdF,['NC_000913.3_cds_NP_418545.1_4039'],[],3807,-1,4071
4338,b4122,fumB,['NC_000913.3_cds_NP_418546.1_4040'],[],3808,1418,4072
4339,b4123,dcuB,['NC_000913.3_cds_NP_418547.1_4041'],[],3809,1419,4073
4340,b4124,dcuR,['NC_000913.3_cds_NP_418548.1_4042'],[],3810,-1,4074
4341,b4125,dcuS,['NC_000913.3_cds_NP_418549.1_4043'],[],3811,-1,4075
4342,b4126,yjdI,['NC_000913.3_cds_NP_418550.1_4044'],[],3812,-1,4076
4343,b4127,yjdJ,['NC_000913.3_cds_NP_418551.1_4045'],[],3813,-1,4077
4344,b4128,ghoS,['NC_000913.3_cds_NP_418552.1_4046'],[],3814,-1,4078
4345,b4559,ghoT,['NC_000913.3_cds_YP_588474.1_4047'],[],3815,-1,4079
4346,b4129,lysU,['NC_000913.3_cds_NP_418553.1_4048'],[],3816,1420,4080
4347,b4130,dtpC,['NC_000913.3_cds_NP_418554.1_4049'],[],3817,1421,4081
4348,b4131,cadA,['NC_000913.3_cds_NP_418555.1_4050'],[],3818,1422,4082
4349,b4132,cadB,['NC_000913.3_cds_NP_418556.1_4051'],[],3819,1423,4083
4350,b4133,cadC,['NC_000913.3_cds_NP_418557.1_4052'],[],3820,-1,4084
4351,b4654,yjdQ,[],[],-1,-1,-1
4352,b4134,pheU,[],[],-1,-1,-1
4353,b4135,yjdC,['NC_000913.3_cds_NP_418558.2_4053'],[],3821,-1,4085
4354,b4136,dsbD,['NC_000913.3_cds_NP_418559.1_4054'],[],3822,1424,4086
4355,b4137,cutA,['NC_000913.3_cds_NP_418560.1_4055'],[],3823,-1,4087
4356,b4138,dcuA,['NC_000913.3_cds_NP_418561.1_4056'],[],3824,1425,4088
4357,b4825,aspX,[],[],-1,-1,-1
4358,b4139,aspA,['NC_000913.3_cds_NP_418562.4_4057'],[],3825,1426,4089
4359,b4140,fxsA,['NC_000913.3_cds_NP_418564.2_4058'],[],3826,-1,4090
4360,b4141,yjeH,['NC_000913.3_cds_NP_418565.1_4059'],[],3827,1427,4091
4361,b4142,groS,['NC_000913.3_cds_NP_418566.1_4060'],[],3828,-1,4092
4362,b4143,groL,['NC_000913.3_cds_NP_418567.1_4061'],[],3829,-1,4093
4363,b4144,yjeI,['NC_000913.3_cds_NP_418568.2_4062'],[],3830,-1,4094
4364,b4145,yjeJ,['NC_000913.3_cds_NP_418569.1_4063'],[],3831,-1,4095
4365,b4146,epmB,['NC_000913.3_cds_NP_418570.1_4064'],[],3832,1428,4096
4366,b4147,efp,['NC_000913.3_cds_NP_418571.1_4065'],[],-1,-1,4097
4367,b4410,ecnA,['NC_000913.3_cds_YP_026283.1_4066'],[],3833,-1,4098
4368,b4411,ecnB,['NC_000913.3_cds_YP_026284.1_4067'],[],3834,-1,4099
4369,b4148,gdx,['NC_000913.3_cds_NP_418572.4_4068'],[],3835,-1,4100
4370,b4149,blc,['NC_000913.3_cds_NP_418573.1_4069'],[],3836,-1,4101
4371,b4150,ampC,['NC_000913.3_cds_NP_418574.1_4070'],[],3837,-1,4102
4372,b4151,frdD,['NC_000913.3_cds_NP_418575.1_4071'],[],3838,1429,4103
4373,b4152,frdC,['NC_000913.3_cds_NP_418576.1_4072'],[],3839,1430,4104
4374,b4153,frdB,['NC_000913.3_cds_NP_418577.1_4073'],[],3840,1431,4105
4375,b4154,frdA,['NC_000913.3_cds_NP_418578.1_4074'],[],3841,1432,4106
4376,b4155,epmA,['NC_000913.3_cds_NP_418579.2_4075'],[],3842,-1,4107
4377,b4156,yjeM,['NC_000913.3_cds_NP_418580.2_4076'],[],3843,-1,4108
4378,b4157,yjeN,['NC_000913.3_cds_NP_418581.1_4077'],[],3844,-1,4109
4379,b4158,yjeO,['NC_000913.3_cds_NP_418582.1_4078'],[],3845,-1,4110
4380,b4159,mscM,['NC_000913.3_cds_NP_418583.1_4079'],[],3846,1433,4111
4381,b4160,psd,['NC_000913.3_cds_NP_418584.1_4080'],[],3847,1434,4112
4382,b4161,rsgA,['NC_000913.3_cds_NP_418585.4_4081'],[],-1,1435,4113
4383,b4162,orn,['NC_000913.3_cds_NP_418586.4_4082'],[],3848,-1,4114
4384,b4163,glyV,[],[],-1,-1,-1
4385,b4164,glyX,[],[],-1,-1,-1
4386,b4165,glyY,[],[],-1,-1,-1
4387,b4670,yjeV,['NC_000913.3_cds_YP_002791261.1_4083'],[],-1,-1,4115
4388,b4166,queG,['NC_000913.3_cds_NP_418587.1_4084'],[],3849,-1,4116
